loan_id,application_id,user_id,disbursement_date,disbursement_amount,loan_status,due_date,loan_amount,loan_term,offer_age,max_offer,last_payment_date,FPD0,FPD3,FPD7,FPD15,FPD30,total_to_repay,days_late_last_payment,previous_loan_maturity,previous_loan_amount_national_currency,declared_revenue_national_currency,users_with_same_android_id,previous_loans,client_type,professional_status,professional_category,professional_subcategory,gender,age_year,education,marital_status,state,salary_date,requested_amount,apollo_cb_score,acquisition_channel,score_internal,TS_credit_insight
2720872,10807447,8315046,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,25000,2,0,new,Work in the private sector,Agency/Contract workers,"Science, Engineering",Female,1991,Graduate,Married,Odisha,10,1000,"""700-709""",Organic,,
2720925,10822650,9534804,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,,1,0,new,Student,,,Male,1998,Secondary,Single,Maharashtra,0,8000,"""NTC""",Organic,,
2722985,10826306,8663747,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,1,15,750,15500,2,1,returning,Self-employed,Agency/Contract workers,"Information, Technology",Male,1977,Graduate,Single,Delhi,15,2000,"""710-719""",Organic,,
2720865,10822074,8099189,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,0,1500,,,,,,,1540,-1,30,1000,21000,1,3,returning,Work in the private sector,"Sales, Shop, Restaurant",Cashier,Male,1991,Secondary,Single,Telangana,1,10000,"""640-649""",Organic,,
2721967,10824514,9315332,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,0,15,750,20000,2,1,returning,Work in the private sector,Other,--,Female,1990,Graduate,Married,Telangana,6,5000,"""NTC""",Organic,,
2720916,10762692,9073409,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,25000,1,0,new,Self-employed,Other,--,Male,1989,Graduate,Married,Madhya Pradesh,0,2500,"""640-649""",Organic,,
2720897,10822192,9534298,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,15000,1,0,new,Work in the private sector,Other,--,Male,1979,Graduate,Married,Maharashtra,15,100000,"""680-689""",Organic,,
2720863,10805728,8624952,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,21820,1,0,new,Civil/Public servant,Professionals,Other,Male,1987,Post-?graduate,Single,Assam,10,20000,"""690-699""",Organic,,
2720926,10822710,8344659,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,-14,15,750,28000,1,1,returning,Work in the private sector,Professionals,"Marketing, Sales",Male,1984,Post-?graduate,Married,Uttar Pradesh,2,5000,"""610-619""",Organic,,
2721971,10824710,8589025,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,-12,15,750,,1,1,returning,Unemployed,,,Male,1999,Graduate,Single,Madhya Pradesh,0,50000,"""700-709""",Organic,,
2720783,10389296,9119163,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,2,750,,,,,,,770,,,,25000,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1984,Graduate,Married,Andhra Pradesh,31,25000,"""640-649""",Organic,,
2720908,10802211,9516050,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,35000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,2001,Secondary,Single,Bihar,0,12000,"""NTC""",Organic,,
2721009,10728345,8246898,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,22500,1,0,new,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Male,1992,Secondary,Married,Odisha,0,25000,"""below 600""",Organic,,
2720898,10811530,9525047,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,35000,1,0,new,Self-employed,Other,--,Female,1984,Graduate,Married,Andhra Pradesh,0,15000,"""630-639""",Organic,,
2721966,10824297,8736161,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,-2,15,750,35000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1998,Graduate,Single,Assam,0,3000,"""750-759""",Organic,,
2721973,10825656,8222166,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,0,15,750,21000,1,1,returning,Work in the private sector,Agency/Contract workers,"Marketing, Sales",Male,1995,Primary,Married,Gujarat,10,5000,"""760-769""",Organic,,
2722981,10825869,8893918,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1500,,,,,,,1280,-1,15,1000,22000,1,2,returning,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1998,Graduate,Single,Punjab,4,10000,"""690-699""",Organic,,
2721959,10803042,9517107,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,30000,1,0,new,Work in the private sector,Other,--,Male,1989,Post-?graduate,Married,Maharashtra,31,6000,"""660-669""",Organic,,
2720818,10773446,9488753,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,16000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1995,Graduate,Single,Haryana,3,10000,"""700-709""",Organic,,
2720904,10791367,9505570,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,24000,1,0,new,Self-employed,Professionals,"Construction, Architect",Male,1992,Secondary,Single,Kerala,0,10000,"""720-729""",Organic,,
2720826,10819598,8203557,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,40000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1999,Graduate,Single,Bihar,0,15000,"""690-699""",Organic,,
2720780,10815193,8207835,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,1,15,1000,21000,1,2,returning,Work in the private sector,Professionals,"Banking, Insurance",Female,1994,Graduate,Single,Karnataka,1,10000,"""700-709""",Organic,,
2720888,10822459,8170857,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,0,1500,,,,,,,1540,-8,30,1000,20000,1,2,returning,Work in the private sector,"Sales, Shop, Restaurant",Restaurant,Male,1998,Post-?graduate,Single,Tamil Nadu,6,2500,"""700-709""",Organic,,
2721964,10824169,9078156,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,7,15,750,25000,1,1,returning,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1997,Post-?graduate,Single,Madhya Pradesh,10,5000,"""680-689""",Organic,,
2720803,10813483,9526750,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,55000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,2000,Secondary,Single,Madhya Pradesh,0,200000,"""740-749""",Organic,,
2720843,10820397,9078388,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,30000,1,0,new,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Female,1994,Graduate,Single,Karnataka,0,20000,"""720-729""",Organic,,
2720769,10810817,8717789,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,-7,30,1000,70000,1,2,returning,Work in the private sector,Professionals,"Information, Technology",Male,1987,Post-?graduate,Married,Rajasthan,6,20000,"""760-769""",Organic,,
2720913,10337356,8219579,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,35000,1,0,new,Work in the private sector,Professionals,"Marketing, Sales",Male,2000,Graduate,Single,Uttarakhand,10,5000,"""700-709""",Organic,,
2720880,10145522,8891685,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,3000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1995,Graduate,Single,bihar,0,10000,"""700-709""",Organic,,
2720867,10727431,8596363,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,23000,1,0,new,Work in the private sector,Professionals,Plant Operator,Male,1994,Graduate,Married,Odisha,7,10000,"""740-749""",Organic,,
2720813,10819214,9531462,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,56000,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1973,Graduate,Married,Assam,15,50000,"""690-699""",Organic,,
2720777,10812886,9281148,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,1,1250,,,,,,,1280,-1,15,750,41000,1,1,returning,Work in the private sector,Other,--,Male,1994,Graduate,Single,Karnataka,1,50000,"""640-649""",Organic,,
2722983,10826157,8555717,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,0,1500,,,,,,,1540,-1,15,1000,28000,1,3,returning,Work in the private sector,Artisans,Other,Male,1989,Graduate,Married,Maharashtra,10,10000,"""640-649""",Organic,,
2720779,10813783,8525765,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,0,30,1000,26000,1,2,returning,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1983,Graduate,Married,Uttar Pradesh,10,10000,"""680-689""",Organic,,
2720819,10819333,9053127,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,20000,1,0,new,Work in the private sector,Other,--,Male,1993,Post-?graduate,Single,Andhra Pradesh,5,5000,"""710-719""",Organic,,
2720759,10808788,9241688,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,4,15,750,85000,1,1,returning,Work in the private sector,Other,--,Male,1995,Post-?graduate,Single,Maharashtra,5,90000,"""650-659""",Organic,,
2720794,10818688,8123359,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,-1,30,1000,25000,1,3,returning,Civil/Public servant,Professionals,"Press, Communication",Male,1997,Graduate,Single,Uttar Pradesh,30,5000,"""690-699""",Organic,,
2720785,10816937,8159317,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,1,1250,,,,,,,1280,-7,15,750,38000,1,1,returning,Work in the private sector,Professionals,"Information, Technology",Male,1994,Post-?graduate,Single,Maharashtra,5,1000,"""720-729""",Organic,,
2720920,10805829,9519661,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,30000,1,0,new,Work in the private sector,Other,--,Male,1970,Secondary,Married,Maharashtra,7,50000,"""730-739""",Organic,,
2720778,10813436,8051142,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,-3,15,1000,18500,1,3,returning,Work in the private sector,Professionals,Teaching,Male,1977,Graduate,Married,Andhra Pradesh,10,3000,"""800-809""",Organic,,
2720831,10819621,9532108,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,20000,1,0,new,Work in the private sector,Other,--,Male,1998,Graduate,Single,Jharkhand,1,10000,"""NTC""",Organic,,
2720887,10643357,8068709,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,20000,1,0,new,Work in the private sector,Professionals,Other,Male,1990,Secondary,Married,Maharashtra,30,10000,"""760-769""",Organic,,
2720787,10817103,9316756,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,1,1250,,,,,,,1280,-2,15,750,18000,1,1,returning,Work in the private sector,Professionals,"Information, Technology",Male,1999,Graduate,Single,Delhi,31,5000,"""680-689""",Organic,,
2722984,10825555,8218499,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,-3,15,750,25000,1,1,returning,Unemployed,,Security,Male,1990,Graduate,Married,Madhya Pradesh,0,2500,"""610-619""",Organic,,
2720928,9678804,8370462,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,30000,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1988,Graduate,Single,Odisha,31,50000,"""750-759""",Organic,,
2720860,10821834,8657924,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,20000,1,0,new,Work in the private sector,Professionals,"Science, Engineering",Male,1998,Graduate,Single,Tamil Nadu,4,40000,"""740-749""",Organic,,
2720846,10765720,9009716,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,15600,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1989,Post-?graduate,Married,Uttar Pradesh,30,30000,"""750-759""",Organic,,
2720833,10819881,9397440,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,-14,15,750,25800,1,1,returning,Work in the private sector,Other,--,Male,1985,Graduate,Married,Gujarat,7,25000,"""NTC""",Organic,,
2720912,10822523,9534648,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,12000,1,0,new,Self-employed,Other,--,Female,1992,Graduate,Married,Assam,0,5000,"""NTC""",Organic,,
2720883,10822389,8216882,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,25000,1,0,new,Self-employed,Professionals,"Science, Engineering",Male,1998,Post-?graduate,Single,West Bengal,0,50000,"""720-729""",Organic,,
2720764,10809959,8893991,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,1,1250,,,,,,,1280,-4,15,750,18000,1,1,returning,Work in the private sector,Agency/Contract workers,"Science, Engineering",Male,1997,Secondary,Single,Maharashtra,5,4000,"""700-709""",Organic,,
2720906,10822558,8731492,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,-13,15,750,30000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1998,Graduate,Single,Andhra Pradesh,0,30000,"""710-719""",Organic,,
2720811,9818292,8509315,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,,,,25000,1,0,new,Self-employed,Agency/Contract workers,Corporate services,Male,1996,Graduate,Single,WEST BENGAL,0,15000,"""740-749""",Organic,,
2720768,10810467,9105921,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,1,1250,,,,,,,1280,-15,15,750,,1,1,returning,Student,,,Male,2001,Secondary,Single,Uttar Pradesh,0,1000,"""710-719""",Organic,,
2720935,10822771,9534971,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,21000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1996,Graduate,Married,Tamil Nadu,2,5000,"""690-699""",Organic,,
2720772,10811457,8701627,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,-15,15,750,45000,1,1,returning,Self-employed,Other,--,Male,1991,Secondary,Married,Kerala,0,20000,"""750-759""",Organic,,
2720847,10266536,8998946,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,23499,1,0,new,Work in the private sector,Other,--,Male,1992,Graduate,Married,West Bengal,1,35000,"""670-679""",Organic,,
2720823,10803979,9517954,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,18000,1,0,new,Work in the private sector,Other,--,Male,1991,Graduate,Single,Maharashtra,8,20000,"""710-719""",Organic,,
2722988,10828852,9313364,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,0,15,750,20000,2,1,returning,Work in the private sector,Other,--,Female,1990,Graduate,Married,Telangana,6,5000,"""630-639""",Organic,,
2720774,10811765,9047632,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,-21,30,1000,30000,1,3,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Graduate,Single,Telangana,0,10000,"""740-749""",Organic,,
2720782,10816236,8236858,10/11/2020 00:00,899,unpaid,10/12/2020 00:00,1000,30,1,1250,,,,,,,1020,0,15,750,18000,1,1,returning,Self-employed,Other,--,Male,1997,Graduate,Single,Bihar,0,1000,"""690-699""",Organic,,
2720825,10804138,9518121,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,73250,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1977,Graduate,Married,Rajasthan,1,20000,"""650-659""",Organic,,
2720827,10813400,9526676,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,26000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1987,Graduate,Married,West Bengal,30,20000,"""640-649""",Organic,,
2720801,10818877,9499801,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,-14,15,750,17000,1,1,returning,Self-employed,Professionals,Other,Male,1999,Secondary,Single,Tamil Nadu,0,5000,"""710-719""",Organic,,
2721972,10825518,9031145,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,0,1250,,,,,,,1280,0,15,750,30000,1,1,returning,Work in the private sector,"Sales, Shop, Restaurant",Restaurant,Male,1989,Graduate,Married,Uttarakhand,7,25000,"""740-749""",Organic,,
2720901,10822551,8216016,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,15600,1,0,new,Work in the private sector,Agency/Contract workers,Security,Male,1990,Primary,Single,Odisha,8,20000,"""700-709""",Organic,,
2720938,10822780,8351900,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,0,1500,,,,,,,1540,,,,25000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1995,Secondary,Single,Assam,0,20000,"""660-669""",Organic,,
2720762,10803783,8410414,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,0,15,1000,21800,1,3,returning,Self-employed,Agency/Contract workers,"Science, Engineering",Male,1991,Graduate,Single,ODISHA,0,10000,"""600-609""",Organic,,
2722982,10825990,8499217,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,0,1500,,,,,,,1540,0,15,1000,30000,1,3,returning,Self-employed,Agency/Contract workers,Corporate services,Male,1983,Graduate,Married,Bihar,0,5000,"""700-709""",Organic,,
2720939,10816227,9529137,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,63489,1,0,new,Work in the private sector,Professionals,"Information, Technology",Male,1989,Graduate,Married,Karnataka,30,50000,"""750-759""",Organic,,
2720802,10441268,9176041,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,1,750,,,,,,,770,,,,50000,1,0,new,Self-employed,Other,--,Male,1991,Post-?graduate,Married,Uttar Pradesh,0,50000,"""650-659""",Organic,,
2720942,10822800,9535014,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,18000,1,0,new,Work in the private sector,Other,--,Male,1996,Graduate,Single,Maharashtra,30,10000,"""740-749""",Organic,,
2720945,10793193,8590633,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,2,750,,,,,,,770,2,15,750,25980,1,1,returning,Civil/Public servant,"Army, Police, Defence","NSCDC, Various",Male,1997,Graduate,Single,West Bengal,31,20000,"""720-729""",Organic,,
2720882,10235380,8427446,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,0,750,,,,,,,770,,,,15000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Shop owner,Male,1993,Secondary,Married,Odisha,29,10000,"""640-649""",Organic,,
2720775,10811686,8410323,10/11/2020 00:00,1124,unpaid,10/12/2020 00:00,1250,30,1,1250,,,,,,,1280,-8,15,750,29500,1,1,returning,Work in the private sector,Professionals,"Marketing, Sales",Male,1996,Post-?graduate,Single,Tripura,30,15000,"""720-729""",Organic,,
2720895,10748225,9297770,10/11/2020 00:00,899,unpaid,10/12/2020 00:00,1000,30,5,1000,,,,,,,1020,-5,15,500,,1,1,returning,Student,,,Male,2000,Graduate,Single,Telangana,0,10000,"""720-729""",Organic,,
2720844,10820701,8063420,10/11/2020 00:00,1351,unpaid,10/12/2020 00:00,1500,30,1,1500,,,,,,,1540,1,30,1000,28000,1,5,returning,Work in the private sector,Professionals,"Banking, Insurance",Male,1991,Post-?graduate,Married,Rajasthan,30,8000,"""650-659""",Organic,,
2722980,10788958,8875749,10/11/2020 00:00,675,unpaid,10/12/2020 00:00,750,30,2,750,,,,,,,770,2,15,750,15500,1,1,returning,Work in the private sector,Other,--,Male,1995,Graduate,Single,Andhra Pradesh,31,20000,"""710-719""",Organic,,
2715274,10784987,8227642,09/11/2020 00:00,1124,unpaid,09/12/2020 00:00,1250,30,2,1250,,,,,,,1280,-7,15,750,35000,1,2,returning,Self-employed,Agency/Contract workers,Corporate services,Male,2001,Secondary,Single,Maharashtra,0,1000,"""680-689""",Organic,,
2715124,10737188,8161292,09/11/2020 00:00,675,unpaid,09/12/2020 00:00,750,30,3,750,,,,,,,770,,,,18000,2,0,new,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Male,1990,Secondary,Married,Andhra Pradesh,0,25000,,Organic,0.269203,
2715216,10774890,8440767,09/11/2020 00:00,1124,unpaid,09/12/2020 00:00,1250,30,2,1250,,,,,,,1280,-10,15,750,28000,1,1,returning,Work in the private sector,Professionals,"Marketing, Sales",Female,1986,Post-?graduate,Single,Punjab,7,20000,"""720-729""",Organic,,
2715245,10778210,9086483,09/11/2020 00:00,1124,unpaid,09/12/2020 00:00,1250,30,2,1250,,,,,,,1280,-3,15,750,35000,1,1,returning,Civil/Public servant,Professionals,"Information, Technology",Male,1997,Post-?graduate,Single,Rajasthan,7,5000,"""690-699""",Organic,,
2715252,10756893,9200661,09/11/2020 00:00,899,unpaid,09/12/2020 00:00,1000,30,3,1000,,,,,,,1020,-17,30,1000,15750,1,2,returning,Work in the private sector,Other,--,Male,1986,Graduate,Single,West Bengal,7,9000,"""680-689""",Organic,,
2715220,10749760,8436407,09/11/2020 00:00,899,unpaid,09/12/2020 00:00,1000,30,4,1000,,,,,,,1020,-22,30,1000,20000,1,3,returning,Work in the private sector,"Sales, Shop, Restaurant",Restaurant,Male,1988,Graduate,Married,Maharashtra,10,,"""650-659""",Organic,,
2715037,10763658,8671491,09/11/2020 00:00,899,unpaid,09/12/2020 00:00,1000,30,3,1000,,,,,,,1020,0,15,750,35000,1,1,returning,Work in the private sector,Professionals,"Marketing, Sales",Male,1990,Post-?graduate,Married,Andhra Pradesh,30,35000,"""640-649""",Organic,,
2715225,10776018,8733255,09/11/2020 00:00,675,unpaid,09/12/2020 00:00,750,30,2,1250,,,,,,,770,-1,15,750,,1,1,returning,Student,,,Female,2000,Graduate,Single,Karnataka,0,5000,"""700-709""",Organic,,
2715424,10799850,9513885,09/11/2020 00:00,675,unpaid,09/12/2020 00:00,750,30,1,750,,,,,,,770,,,,30000,1,0,new,Self-employed,Professionals,"Information, Technology",Male,1998,Graduate,Single,Karnataka,0,15000,"""NTC""",Organic,,
2715446,10801954,9515781,09/11/2020 00:00,675,unpaid,09/12/2020 00:00,750,30,0,750,,,,,,,770,,,,18000,1,0,new,Work in the private sector,Professionals,"Marketing, Sales",Male,1991,Graduate,Married,Tamil Nadu,30,20000,"""740-749""",Organic,,
2715051,10765075,8697510,09/11/2020 00:00,899,unpaid,09/12/2020 00:00,1000,30,3,1000,,,,,,,1020,-5,15,750,35000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1970,Primary,Married,Tamil Nadu,0,5000,"""730-739""",Blog,,
